utimesec    2206.888501
stimesec    0.403938
ru_maxrss   227268
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   36545
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9056
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    238
ru_nivcsw   226410
