utimesec    929.033765
stimesec    1.174821
ru_maxrss   609752
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   157287
ru_majflt   0
ru_nswap    0
ru_inblock  148912
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    70
ru_nivcsw   94786
