utimesec    3087.723594
stimesec    0.473927
ru_maxrss   227936
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   37244
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9088
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    172
ru_nivcsw   315629
