utimesec    18.348210
stimesec    0.371943
ru_maxrss   838940
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   215024
ru_majflt   0
ru_nswap    0
ru_inblock  7968
ru_oublock  2296
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    124
ru_nivcsw   1929
