utimesec    3018.532113
stimesec    0.791879
ru_maxrss   218940
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   26912
ru_majflt   2
ru_nswap    0
ru_inblock  5784
ru_oublock  9056
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    309
ru_nivcsw   308815
