utimesec    8307.590054
stimesec    6.748974
ru_maxrss   1337816
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4228524
ru_majflt   1
ru_nswap    0
ru_inblock  32
ru_oublock  63256
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2393
ru_nivcsw   852918
