utimesec    827.158252
stimesec    0.157975
ru_maxrss   403792
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   49908
ru_majflt   2
ru_nswap    0
ru_inblock  11520
ru_oublock  12104
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    317
ru_nivcsw   93782
