utimesec    1052.332021
stimesec    1.372791
ru_maxrss   598976
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   159029
ru_majflt   0
ru_nswap    0
ru_inblock  142448
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    64
ru_nivcsw   107171
