utimesec    2976.934437
stimesec    0.900863
ru_maxrss   219360
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   27019
ru_majflt   0
ru_nswap    0
ru_inblock  5712
ru_oublock  9088
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    291
ru_nivcsw   304273
